date,urban_temp,rural_temp,UHI_effect
2008-02-29,30.37211054435978,26.210787572952416,4.161322971407365
2008-03-31,29.91022691328492,26.62351195155432,3.286714961730599
2008-04-30,29.480825733249706,29.72234167843177,-0.24151594518206565
2008-05-31,27.169258515899173,27.900847676372102,-0.7315891604729288
2008-06-30,29.20870935446928,24.876192688675197,4.332516665794085
2008-07-31,29.414570966946464,24.263170657303284,5.151400309643179
2008-08-31,28.54544546155676,27.073838343013012,1.4716071185437478
2008-09-30,29.87742857666798,23.479533585958716,6.397894990709265
2008-10-31,31.05810171362908,29.812917531708706,1.2451841819203722
2008-11-30,34.07237180242106,28.538880241442573,5.5334915609784865
2008-12-31,30.69915562566368,25.271648695790592,5.427506929873086
2009-01-31,30.915100781445528,22.813730941818243,8.101369839627285
2009-02-28,30.301108168467664,28.977744748330824,1.3233634201368396
2009-03-31,26.662457569401916,26.070920309494763,0.5915372599071524
2009-04-30,30.496972249101567,28.80563262394692,1.6913396251546473
2009-05-31,30.720460419882055,23.171144682411267,7.549315737470788
2009-06-30,35.57648422497057,25.191249954092456,10.385234270878115
2009-07-31,30.315278070437753,26.43048739943637,3.884790671001383
2009-08-31,31.353094684667226,26.543961187529483,4.8091334971377435
2009-09-30,30.730576460589514,25.579869057041513,5.150707403548001
2009-10-31,28.512643924760937,27.755699864694996,0.7569440600659405
2009-11-30,33.18564562903004,24.40475914123481,8.780886487795232
2009-12-31,32.453866065373546,26.28524102995741,6.1686250354161345
2010-01-31,32.58206389408609,26.8405912634238,5.74147263066229
2010-02-28,29.231225090410522,27.658877668117498,1.5723474222930243
2010-03-31,33.9055886218722,28.08322975617778,5.822358865694419
2010-04-30,28.346297874415438,24.440715816324264,3.9055820580911735
2010-05-31,32.37371418760054,23.651771658528755,8.721942529071786
2010-06-30,35.630911251619956,29.30535364379702,6.325557607822937
2010-07-31,29.318927349738622,27.444628023959183,1.8742993257794396
2010-08-31,30.21740454079446,25.31302692688689,4.904377613907567
2010-09-30,31.599302730175282,29.942303951045044,1.6569987791302374
2010-10-31,30.4430486917676,27.101349268585718,3.3416994231818826
2010-11-30,28.398673137867736,29.258594368127653,-0.8599212302599177
2010-12-31,31.687125949612057,27.06503696282022,4.622088986791837
2011-01-31,29.47539257254779,31.081495849763975,-1.6061032772161852
2011-02-28,32.597184861270364,30.50068168488641,2.096503176383955
2011-03-31,29.861151531532393,26.522071703041853,3.33907982849054
2011-04-30,34.849868810035076,28.99314190190871,5.856726908126365
2011-05-31,30.233493415327526,28.370751899170294,1.8627415161572323
2011-06-30,31.20587696758865,29.847263115064695,1.3586138525239555
2011-07-31,33.527034434739335,25.21015307883979,8.316881355899543
2011-08-31,29.48827136713209,28.54210291999688,0.9461684471352108
2011-09-30,32.45491986920826,29.316848973699173,3.138070895509088
2011-10-31,34.66428550856485,23.712521027153773,10.951764481411079
2011-11-30,28.885033530877546,24.893482974668448,3.9915505562090985
2011-12-31,32.51926771706461,23.2115356444798,9.307732072584809
2012-01-31,32.71976558849685,26.781186331110884,5.938579257385964
2012-02-29,33.81364574355462,28.785084511591926,5.028561231962698
2012-03-31,29.826098578243833,30.384714104192057,-0.5586155259482233
2012-04-30,29.709086773831448,27.55818956083955,2.1508972129918966
2012-05-31,33.4438831312338,30.69723109114258,2.7466520400912167
2012-06-30,33.043969346466376,24.709797083570216,8.33417226289616
2012-07-31,33.00098570069175,24.09323512128969,8.907750579402059
2012-08-31,33.24289641899395,27.418904602206762,5.8239918167871885
2012-09-30,31.23995055684302,28.328130897878612,2.911819658964408
2012-10-31,33.114507394322004,27.524610503811815,5.58989689051019
2012-11-30,33.28614494659737,23.485115799920248,9.80102914667712
2012-12-31,31.321297163947264,27.47175992097442,3.8495372429728434
2013-01-31,36.53154902228951,25.071060998990294,11.460488023299217
2013-02-28,33.79766584182357,29.049345097660076,4.748320744163497
2013-03-31,30.517393005594702,28.473196492193697,2.0441965134010047
2013-04-30,34.26310721726766,25.89024042734529,8.37286678992237
2013-05-31,31.050636659545358,26.772266165326613,4.278370494218745
2013-06-30,34.624169207484904,25.711572956222096,8.912596251262809
2013-07-31,35.41719115801481,27.734641805453656,7.6825493525611535
2013-08-31,31.508635363296577,29.800284641002477,1.7083507222940995
2013-09-30,35.126752258488644,25.948547907328916,9.178204351159728
2013-10-31,34.075561853873,28.958093031035688,5.11746882283731
2013-11-30,34.944120319988976,26.91948476325512,8.024635556733855
2013-12-31,37.1435859653079,26.42425433547531,10.719331629832588
2014-01-31,32.909223767994256,27.825939280090882,5.083284487903374
2014-02-28,31.942527671285024,25.99951535516125,5.943012316123774
2014-03-31,31.720971140748954,26.992701389305637,4.728269751443317
2014-04-30,31.91837943006912,25.7342442148223,6.184135215246819
2014-05-31,33.44579658117179,32.08945026583278,1.3563463153390103
2014-06-30,34.332303949633285,28.260527103943456,6.071776845689829
2014-07-31,34.25338159866004,26.820548984014827,7.432832614645214
2014-08-31,35.40436649807205,28.677959821468445,6.726406676603606
2014-09-30,33.82600378375581,28.055343900618343,5.770659883137466
2014-10-31,36.75706815431464,27.868060800933552,8.889007353381086
2014-11-30,33.370686333524084,29.56833340008685,3.802352933437234
2014-12-31,39.390338333179244,29.88501542009461,9.505322913084633
2015-01-31,35.25133469553001,27.338997704778944,7.9123369907510686
2015-02-28,32.33568488716743,27.27836351871064,5.05732136845679
2015-03-31,31.958215003877775,27.909896605696712,4.048318398181063
2015-04-30,35.11494483048637,23.88615767052883,11.228787159957541
2015-05-31,33.7530744293483,25.489617875602896,8.263456553745407
2015-06-30,35.67800098818418,31.28374853488905,4.394252453295131
2015-07-31,35.24647524914709,31.869935427002567,3.3765398221445224
2015-08-31,34.20434217468625,28.111927920887243,6.09241425379901
2015-09-30,32.70641256386319,29.793113926111534,2.913298637751655
2015-10-31,31.420305550628274,29.292500309087075,2.1278052415412
2015-11-30,33.60697009586596,34.85776161691047,-1.250791521044512
2015-12-31,36.26279758864694,30.969149822869156,5.293647765777784
2016-01-31,35.02818748826041,28.504164817038465,6.5240226712219425
2016-02-29,32.15852244257602,26.878919118799146,5.279603323776875
2016-03-31,35.046361851702365,25.607107359484857,9.439254492217508
2016-04-30,35.52063475945767,29.256927271734448,6.263707487723224
2016-05-31,33.03228512759773,27.367298509431393,5.664986618166338
2016-06-30,35.15745021189106,26.06549258080465,9.091957631086409
2016-07-31,35.016417436892,27.646854231514943,7.369563205377055
2016-08-31,32.66405940433876,26.806903992771208,5.85715541156755
2016-09-30,35.715574720696566,32.37428327014513,3.341291450551438
2016-10-31,36.171569052736466,30.793279513898902,5.3782895388375636
2016-11-30,37.266102486350555,29.044054717366762,8.222047768983792
2016-12-31,37.257604104069806,32.04988827778005,5.207715826289757
2017-01-31,32.44466126408582,29.274736615295236,3.1699246487905874
2017-02-28,33.374349920169756,27.42743159734347,5.946918322826285
2017-03-31,36.33007053441732,32.22624815453931,4.103822379878004
2017-04-30,36.37757190182442,30.28782008736932,6.089751814455099
2017-05-31,36.430095372612094,27.165507691347088,9.264587681265006
2017-06-30,43.15546298130945,28.889322643832784,14.266140337476664
2017-07-31,36.641781021386336,27.548763493230485,9.093017528155851
2017-08-31,37.82113128036119,26.564400538071325,11.256730742289868
2017-09-30,37.50800352698641,31.21235509506328,6.2956484319231265
2017-10-31,36.9527825026116,33.20883328094026,3.743949221671336
2017-11-30,35.069461510719314,26.62286485236172,8.446596658357596
2017-12-31,37.26793844098653,30.57593847338114,6.691999967605394
2018-01-31,34.25434957092485,28.178714861756347,6.075634709168504
2018-02-28,35.376362786519984,28.535749232470607,6.840613554049376
2018-03-31,34.92927290434179,28.35521215152226,6.574060752819534
2018-04-30,36.11374827877265,27.842018460640368,8.271729818132279
2018-05-31,40.629317133347016,29.697043255889657,10.932273877457359
2018-06-30,32.3154696148165,27.968099767177925,4.347369847638575
2018-07-31,37.47252038074903,30.200913651559677,7.2716067291893545
2018-08-31,32.92456825762069,29.589523781101725,3.3350444765189664
2018-09-30,35.25613626842114,29.24210390626718,6.014032362153959
2018-10-31,38.42790119393473,27.934872675916804,10.493028518017926
2018-11-30,36.42856003819092,28.626457338863336,7.8021026993275875
2018-12-31,34.194510444141386,31.32078245165151,2.8737279924898758
2019-01-31,34.969392581480065,30.841834375248762,4.127558206231303
2019-02-28,37.809195497869354,27.914889510402897,9.894305987466456
2019-03-31,35.03926673656573,30.09866461085845,4.940602125707279
2019-04-30,36.98291717916395,31.432774246743577,5.550142932420371
2019-05-31,36.69114367980763,26.62118943775726,10.069954242050372
2019-06-30,35.34679930478836,31.07672038475987,4.270078920028492
2019-07-31,40.98788817865066,28.694752482108306,12.29313569654235
2019-08-31,38.01783804463602,31.19119733718632,6.826640707449702
2019-09-30,32.74971482668478,28.553481686914964,4.1962331397698165
2019-10-31,37.22290862953886,26.50023579867096,10.722672830867896
2019-11-30,35.576427070463225,26.884915124233675,8.69151194622955
2019-12-31,38.65486666959245,30.266169893322765,8.388696776269686
2020-01-31,35.4149585231346,30.719445003442964,4.695513519691637
2020-02-29,36.8205271170662,28.421366749791183,8.399160367275016
2020-03-31,38.10997455796092,31.537184917554747,6.572789640406171
2020-04-30,38.88151038834024,26.96695987546208,11.914550512878158
2020-05-31,34.79940718588845,30.187840402705366,4.611566783183083
2020-06-30,36.5809975283181,27.92796760047509,8.653029927843011
2020-07-31,36.35010937767809,29.07632778439568,7.273781593282408
2020-08-31,36.04334153485258,30.504797342632827,5.538544192219753
2020-09-30,40.930908480562195,28.719173269432094,12.211735211130101
2020-10-31,38.25996342192192,29.70088891154035,8.559074510381567
2020-11-30,34.97823209132991,32.51258561842888,2.465646472901028
2020-12-31,39.385723894109546,29.376216260953704,10.009507633155842
2021-01-31,41.844312394025266,32.23138422413028,9.612928169894985
2021-02-28,39.71493052110229,28.330586290684764,11.384344230417526
2021-03-31,34.66126006809198,31.679608355830567,2.98165171226141
2021-04-30,36.7815318542675,33.5331372413158,3.2483946129516994
2021-05-31,40.33382229837324,25.73671099974542,14.597111298627823
2021-06-30,36.43466106876244,29.11620948905905,7.318451579703389
2021-07-31,38.78763885629245,31.894144254361077,6.893494601931376
2021-08-31,39.49926810685868,30.363909227914014,9.135358878944665
2021-09-30,36.146139056843836,31.542291746742617,4.603847310101219
2021-10-31,37.930949287876395,29.622029626568356,8.308919661308039
2021-11-30,31.617465319861857,31.033179574945798,0.584285744916059
2021-12-31,36.10122471733142,30.57864552921584,5.522579188115579
2022-01-31,37.694863697213684,33.255564123319616,4.439299573894068
2022-02-28,35.7544336360703,31.458841686602426,4.295591949467877
2022-03-31,41.56482260786327,31.655205324150405,9.909617283712866
2022-04-30,35.48971724407873,30.186246067755064,5.303471176323669
2022-05-31,37.51991102660603,30.064787551855012,7.455123474751019
2022-06-30,38.71148115457218,30.204883624360757,8.506597530211426
2022-07-31,41.38254657813223,31.888904284756595,9.493642293375633
2022-08-31,35.67827569764112,30.288031038359474,5.390244659281645
2022-09-30,40.926327504309924,31.739549713792826,9.186777790517098
2022-10-31,38.67046612203917,35.34080159729088,3.3296645247482957
2022-11-30,36.736982697904104,32.962249406863386,3.774733291040718
2022-12-31,39.67420694852654,30.597952935664317,9.076254012862222
2023-01-31,39.19811939114694,33.68242784432789,5.515691546819049
2023-02-28,37.649566245682415,30.4938492539569,7.155716991725516
2023-03-31,39.03960416998004,27.263750929644292,11.775853240335746
2023-04-30,38.17937280627648,29.35382737816519,8.825545428111294
2023-05-31,39.2270346905025,27.658416157948288,11.568618532554211
2023-06-30,40.374261349042094,30.72697303191738,9.647288317124712
2023-07-31,42.27203363229071,31.496836758379104,10.775196873911604
2023-08-31,36.6743690023463,34.84287462455057,1.8314943777957353
2023-09-30,43.46606674931254,32.173854747528324,11.292212001784215
2023-10-31,35.345824400954996,31.11179894238227,4.234025458572727
2023-11-30,38.99642980992883,33.23881116236698,5.7576186475618485
2023-12-31,40.52663441296915,27.18772938198423,13.338905030984922
